成交记录ID,户型,小区名称,建筑面积,成交价,挂牌价,单价,成交周期,成交日期,朝向,装修,电梯,楼层,建筑类型
101105384622,3室2厅,中航华府,78.37,131,135,16716,122,2019.12.04,南,精装,,低楼层(共34层),板塔结合
101105803666,4室2厅,雅荷城市花园,145.62,163,168,11194,74,2019.12.04,南北,简装,,中楼层(共6层),板楼
101106143499,2室2厅,雅荷智能家园,96,100,105,10417,35,2019.12.04,南北,精装,,低楼层(共6层),板楼
101105926574,1室1厅,赛高国际,45,58,62,12889,59,2019.12.04,北,精装,,中楼层(共20层),塔楼
101104896573,3室2厅,陕安丰登小区,134,142,150,10598,180,2019.12.04,南北,精装,,高楼层(共32层),板塔结合
101103879295,3室2厅,曲江春晓苑,144.22,266,290,18431,349,2019.12.03,南北,毛坯,,低楼层(共6层),板楼
101106285339,2室1厅,三棉社区北区,80,60,69,7500,18,2019.12.03,东北,简装,,高楼层(共6层),板楼
101106373061,2室1厅,大车家巷5号,73,80,82,10946,7,2019.12.03,南北,其他,,低楼层(共6层),暂无数据
101106083017,2室2厅,世融嘉轩,95.43,130,130,13623,42,2019.12.03,南北,精装,,中楼层(共34层),板楼
101105678883,3室1厅,昌仁里小区,80.36,75,77,9334,88,2019.12.03,东南,简装,,中楼层(共7层),板塔结合
101106280682,1室1厅,贰号大院,52,73,75,13943,19,2019.12.03,北,毛坯,,高楼层(共32层),板塔结合
101106139830,4室2厅,翠堤湾,156,195,202,12500,35,2019.12.03,南北,简装,,高楼层(共14层),暂无数据
101106287610,1室1厅,旭景崇盛园,40.93,53,55,12949,18,2019.12.03,北,精装,,中楼层(共33层),板塔结合
101105259135,1室1厅,枫林绿洲,45.95,137,146,29707,137,2019.12.03,西,精装,,高楼层(共28层),塔楼
101106324098,2室2厅,曲江城市花园,86,133,138,15466,13,2019.12.03,南北,精装,,高楼层(共18层),板楼
101104808274,4室2厅,泰和御景豪庭,149,158,170,10605,191,2019.12.03,南北,精装,,中楼层(共26层),板塔结合
101104989893,2室2厅,中铁缤纷南郡,84.38,130,130,15348,167,2019.12.03,南,简装,,高楼层(共33层),板塔结合
101105559122,2室2厅,锦园君逸东区,90.04,136,138,15105,101,2019.12.03,东南,毛坯,,高楼层(共27层),板塔结合
101105502362,3室2厅,保利心语花园,103,153,175,14855,108,2019.12.03,南,毛坯,,中楼层(共34层),板塔结合
101103806217,4室2厅,仕嘉公寓A区（绿地世纪城）,169,347,340,20503,365,2019.12.03,南北,精装,,低楼层(共12层),板楼
101106411959,2室1厅,铁一局后村小区,61.41,85,86,13842,2,2019.12.03,南,其他,,中楼层(共7层),暂无数据
101106280745,2室2厅,省外贸中转冷库小区,74,57,59,7703,18,2019.12.03,南北,简装,,中楼层(共5层),板塔结合
101104997719,2室2厅,长乐府,88,110,112,12500,166,2019.12.03,南,精装,,中楼层(共27层),板塔结合
101104987632,1室1厅,旭景崇盛园,60.89,73,76,11907,167,2019.12.03,东北,精装,,低楼层(共33层),板塔结合
101104692337,2室2厅,浐灞半岛A5区,88.29,101,103,11440,207,2019.12.03,西,精装,,高楼层(共11层),板楼
101105780206,2室1厅,竹园阳光嘉苑,62.17,91,95,14573,76,2019.12.03,北,精装,,低楼层(共33层),板楼
101105932413,3室2厅,白桦林居小区,129.97,230,235,17697,58,2019.12.03,南,精装,,低楼层(共26层),板塔结合
101105762848,1室0厅,都市印象,41.6,152,154,36539,78,2019.12.03,西,精装,,中楼层(共21层),板塔结合
101105697073,1室1厅,融侨馨苑,51.32,116,117,22506,86,2019.12.03,东,简装,,低楼层(共17层),板楼
101105156830,3室2厅,金辉公园里,124.45,215,224.8,17277,149,2019.12.03,南北,毛坯,,高楼层(共12层),板楼
101103995914,3室2厅,海荣小区,112.11,90,95,8028,319,2019.12.03,南北,简装,,中楼层(共9层),板楼
101105811689,2室2厅,华远君城,65,102,102,15693,73,2019.12.03,西,精装,,高楼层(共32层),塔楼
101106355265,3室2厅,浐灞半岛A3区,119.51,156,160,13054,9,2019.12.03,南,毛坯,,中楼层(共27层),板塔结合
101106379219,3室2厅,万科金色悦城,88.68,168,170,18889,6,2019.12.03,南北,精装,,高楼层(共26层),板塔结合
101105789580,2室2厅,领秀长安,46.78,92,96,19667,75,2019.12.03,南,简装,,高楼层(共20层),板塔结合
101105708744,2室2厅,嘉天SMART,70,105,104,15000,84,2019.12.03,东北,简装,,高楼层(共32层),塔楼
101106301985,4室2厅,紫薇花园洲,202,300,335,14852,15,2019.12.03,南北,毛坯,,低楼层(共18层),板楼
101103597230,3室2厅,伟业公馆,132.02,246,255,18573,404,2019.12.03,东南,毛坯,,中楼层(共32层),板塔结合
101105228582,1室1厅,颐馨雅苑,48.26,63,63,13055,140,2019.12.03,南,精装,,高楼层(共28层),板塔结合
101106392705,2室2厅,谭家花苑,79.68,106,108,13304,4,2019.12.03,东北,精装,,中楼层(共30层),塔楼
101106109913,3室2厅,兴隆园三区,133.02,167,175,12555,38,2019.12.03,东南,精装,,低楼层(共22层),板塔结合
101106207829,2室2厅,西岸国际花园西苑,92.08,118,121,12815,27,2019.12.03,东南,毛坯,,低楼层(共18层),板楼
101104766452,2室1厅,新旅城,73,117,120,15973,196,2019.12.03,南西,简装,,中楼层(共34层),板塔结合
101105256015,3室2厅,华远海蓝城五期,83,136,139,16326,137,2019.12.03,南,简装,,高楼层(共33层),板塔结合
101103221749,2室2厅,丰盛园,103,110,118,10641,471,2019.12.03,南,简装,,低楼层(共11层),板塔结合
101104460813,3室2厅,龙城铭园一期,116.29,165,170,14146,238,2019.12.03,东南,精装,,中楼层(共26层),板塔结合
101106032909,4室2厅,长征左邻右舍,188.3,215,230,11418,46,2019.12.03,南北,精装,,中楼层(共15层),塔楼
101106157594,2室2厅,宏府麒麟山,89.96,120,123.8,13340,33,2019.12.03,南,精装,,高楼层(共33层),板楼
101106363780,2室2厅,群星汇,86.28,138,142,15995,8,2019.12.03,南北,精装,,低楼层(共33层),板塔结合
101105607268,2室1厅,高山流水和城,56.15,90,94,16029,95,2019.12.03,北,简装,,中楼层(共33层),板塔结合
101105412582,2室2厅,西沣小区,98.95,98,98,9844,117,2019.12.03,南,精装,,高楼层(共16层),板楼
101104166542,2室1厅,圣都大厦,85,92,94,10824,277,2019.12.03,南北,简装,,高楼层(共11层),板楼
101104216309,2室2厅,枫丹白露苑,97,100,92,10310,271,2019.12.03,南西,精装,,中楼层(共28层),板塔结合
101106246062,2室1厅,聚馨佳苑,61.66,68,73,11029,22,2019.12.02,南北,精装,,低楼层(共7层),板楼
101105082240,3室2厅,三迪枫丹,100.82,156,170,15474,156,2019.12.02,南,精装,,低楼层(共33层),板塔结合
101106387812,2室2厅,恒大名都,81.95,116,117,14094,5,2019.12.02,西南,精装,,低楼层(共18层),板塔结合
101106130785,2室2厅,百益雅苑,95.28,111,115,11650,36,2019.12.02,南北,精装,,高楼层(共8层),板楼
101106386225,1室0厅,御溪望城,39,51,53,13077,5,2019.12.02,北,毛坯,,高楼层(共31层),塔楼
101104857190,2室2厅,曲江龙邸,97,142,145,14640,184,2019.12.02,南北,毛坯,,低楼层(共24层),板塔结合
101104928720,3室2厅,金桥太阳岛,139,160,155,11475,174,2019.12.02,东南,精装,,高楼层(共18层),板塔结合
101106342207,2室2厅,卡布奇诺公馆,89.73,118,120,13151,10,2019.12.02,西北,精装,,中楼层(共30层),塔楼
101106407593,3室2厅,文景观园,133,150,150,11279,2,2019.12.02,南北,精装,,低楼层(共27层),板塔结合
101105968079,2室2厅,中建尚城,79.41,114,118,14344,53,2019.12.02,南,精装,,高楼层(共33层),板塔结合
101106041645,4室2厅,紫薇田园都市J区,152.43,278,285,18238,45,2019.12.02,南北,精装,,中楼层(共11层),板楼
101105778715,2室1厅,赛高街区,73.68,101,105,13708,75,2019.12.02,南,简装,,低楼层(共32层),塔楼
101105840905,2室2厅,上东大道,91.56,118,115,12888,69,2019.12.02,东南,精装,,中楼层(共33层),板塔结合
101105641660,3室2厅,珠江新城南区摩卡小镇A区,113,127,131,11239,91,2019.12.02,南北,精装,,中楼层(共11层),板塔结合
101104872394,2室2厅,西港雅苑,97,138,140,14135,181,2019.12.02,南,简装,,低楼层(共32层),板塔结合
101106406005,2室2厅,灞业大境,85.93,111,115,12918,2,2019.12.02,东南,精装,,高楼层(共34层),板塔结合
101105732486,3室2厅,中铁尚都城,120,161,165,13417,81,2019.12.02,南北,精装,,中楼层(共31层),板塔结合
101104734569,2室2厅,长安壹品,89,142,155,15956,200,2019.12.02,南,精装,,低楼层(共32层),板塔结合
101105875364,2室2厅,泰祥花园,74.53,202,208,27104,65,2019.12.02,南,精装,,低楼层(共7层),板楼
101105599064,2室2厅,融侨城,88,160,160,18182,96,2019.12.02,南,精装,,低楼层(共27层),板楼
101106275276,1室1厅,中海东郡,55,125,133,22728,18,2019.12.02,北,精装,,高楼层(共33层),塔楼
101106308978,2室1厅,兴盛社区,56.77,96,98,16911,14,2019.12.02,南北,简装,,中楼层(共7层),暂无数据
101106285672,2室2厅,御锦城V青年,70.89,99,105,13966,16,2019.12.02,西北,精装,,高楼层(共30层),塔楼
101104960806,3室2厅,浐灞半岛A11区,138,162,170,11740,170,2019.12.02,南北,毛坯,,低楼层(共27层),板塔结合
101105556363,2室1厅,草阳村小区,75.54,90,92,11888,100,2019.12.02,北,精装,,高楼层(共21层),板塔结合
101105152357,4室2厅,大华曲江公园世家二期,275.27,298,310,10826,148,2019.12.02,南北,毛坯,,中楼层(共5层),板楼
101105983624,2室2厅,高科花园二三期,77.16,183,185,23717,51,2019.12.02,南北,简装,,中楼层(共7层),板塔结合
101105806989,2室1厅,海棠别馆,76.09,128,132,16823,72,2019.12.02,南,精装,,中楼层(共26层),板塔结合
101105471088,3室2厅,富力城南区,157,229,230,14555,110,2019.12.02,南北,精装,,高楼层(共24层),板楼
101106374190,3室2厅,高山流水幸福快车东区,96.11,146,150,15139,5,2019.12.02,南北,精装,,中楼层(共18层),板塔结合
101106020523,2室2厅,阳光小区沁园社区,82.97,80,86,9643,46,2019.12.02,南北,精装,,高楼层(共7层),板楼
101105503932,2室2厅,八府庄小区,71,61,63,8550,106,2019.12.02,南北,精装,,低楼层(共7层),板楼
101103168439,2室1厅,大明宫逸居,70.66,99,105,14006,484,2019.12.02,西南,简装,,中楼层(共26层),板塔结合
101106036659,1室0厅,紫郡长安,36.74,47,50,12657,45,2019.12.01,南,简装,,中楼层(共22层),板塔结合
101106294062,2室2厅,恒大城,90.17,141,138,15571,15,2019.12.01,西南,精装,,高楼层(共32层),板塔结合
101105959269,4室2厅,国色天香,194.8,356,375,18276,53,2019.12.01,南北东,精装,,低楼层(共6层),板楼
101104025251,2室2厅,西安印象,97.85,134,139,13695,310,2019.12.01,南,精装,,中楼层(共22层),板塔结合
101106123042,1室1厅,海棠别馆,58.64,92,95.8,15689,36,2019.12.01,东南,简装,,低楼层(共26层),板塔结合
101106322745,3室1厅,计生委家属院,80.17,67,73,8358,11,2019.12.01,南北,其他,,高楼层(共5层),板楼
101105516745,2室1厅,海荣名城,72,97,98,13403,105,2019.12.01,北,简装,,低楼层(共33层),塔楼
101105631605,3室2厅,枫林华府,133,193,200,14497,92,2019.12.01,南北,精装,,高楼层(共27层),板楼
101106387978,2室1厅,西延公司小区,79.29,80,88,10090,3,2019.12.01,南北,简装,,高楼层(共7层),平房
101106310058,2室1厅,满堂悦MOMA,76.53,105,108,13721,13,2019.12.01,东南,简装,,高楼层(共33层),板塔结合
101105721466,3室2厅,融侨馨苑,91.04,160,167,17575,82,2019.12.01,东南,精装,,高楼层(共33层),板塔结合
101104594377,2室1厅,陕重社区,80,79,82,9875,219,2019.12.01,南北,简装,,高楼层(共7层),板楼
101106292971,1室0厅,台北湾,51.12,52,54,10173,15,2019.12.01,西,精装,,中楼层(共33层),塔楼
101106253716,2室2厅,中海碧林湾,66.73,130,133,19422,20,2019.12.01,北,精装,,高楼层(共34层),板塔结合
101105906485,1室0厅,龙湖MOCO国际,38.61,34,34,8807,60,2019.12.01,南,精装,,高楼层(共31层),塔楼
101105743665,2室1厅,天朗莱茵小城,64.64,88,89,13537,78,2019.12.01,西,简装,,低楼层(共27层),塔楼
101105615084,2室2厅,万国远鉴名筑,84.06,107,108,12634,93,2019.12.01,东南,简装,,低楼层(共23层),板塔结合
101104935969,2室2厅,龙湖紫都城,78.42,131,135,16705,172,2019.12.01,西,精装,,中楼层(共25层),板塔结合
101106279392,3室2厅,白桦林间,132.92,242,248,18207,17,2019.12.01,南西南,简装,,中楼层(共33层),板塔结合
101105502058,4室2厅,枫林九溪,143.95,190,195,13200,106,2019.12.01,南北,精装,,中楼层(共9层),板楼
101105577469,3室2厅,浐灞1号,113,159,162,14071,98,2019.12.01,南,精装,,中楼层(共26层),板塔结合
101105569791,3室2厅,盛世长安,96.57,130,134,13462,98,2019.12.01,南北,简装,,中楼层(共18层),板塔结合
101106138130,2室2厅,浐灞新城三期,92.94,104,99,11191,34,2019.12.01,南北,精装,,高楼层(共18层),暂无数据
101105307438,2室2厅,水岸东方2期,94.53,111,113,11743,129,2019.12.01,南,精装,,高楼层(共26层),板塔结合
101106377945,3室2厅,民航社区,91,110,115,12033,5,2019.12.01,南,精装,,中楼层(共6层),板楼
101105298018,1室1厅,仕嘉公寓A区（绿地世纪城）,63.52,117,124,18420,130,2019.12.01,南,精装,,高楼层(共30层),板塔结合
101105863630,3室2厅,万科金域东郡,110.95,184,188,16567,65,2019.12.01,南北,精装,,中楼层(共34层),板塔结合
101106317842,3室2厅,华洲城天峰,76,127,130,16711,12,2019.12.01,南北,毛坯,,中楼层(共33层),板塔结合
101103209034,3室2厅,融侨馨苑,91.04,169,175,18509,472,2019.12.01,南,精装,,中楼层(共33层),板塔结合
101106290758,2室2厅,恒大国际城,82,104,105,12622,15,2019.12.01,南,精装,,高楼层(共33层),板塔结合
101104621335,3室2厅,金科天籁城,113.9,165,168,14487,214,2019.12.01,南,毛坯,,中楼层(共33层),板塔结合
101106351987,2室1厅,万华园住宅小区,59.54,59,62,9826,8,2019.12.01,南北,简装,,中楼层(共7层),板楼
101104970942,3室1厅,名城雅居,97,124,130,12784,168,2019.12.01,西南,简装,,低楼层(共24层),塔楼
101103589340,2室2厅,冠昌金域湾畔,90.82,120,121,13213,403,2019.12.01,南,精装,,高楼层(共26层),板塔结合
101103283896,2室2厅,世园大公馆,85,99,100,11648,454,2019.12.01,南,毛坯,,低楼层(共25层),板塔结合
101105792783,3室1厅,早慈巷小区,76.03,58,60,7563,73,2019.12.01,南北,简装,,高楼层(共7层),板塔结合
101105413762,3室1厅,金地湖城大境天字一号,160.55,370,384,23046,116,2019.12.01,南北,毛坯,,中楼层(共31层),板塔结合
101104677158,2室2厅,西港雅苑,96.8,143,149,14773,207,2019.12.01,南,毛坯,,高楼层(共32层),板塔结合
101103310048,3室2厅,罗马嘉园,68.85,118,118.5,17067,448,2019.12.01,南北,简装,,高楼层(共18层),塔楼
101106311718,2室1厅,天朗蔚蓝东庭,71.28,119,125,16625,12,2019.12.01,南北,精装,,高楼层(共34层),板楼
101103575050,1室0厅,龙湖MOCO国际,38.61,34,35,8755,405,2019.12.01,南,简装,,中楼层(共31层),塔楼
101104694512,3室2厅,恒大阳光馨苑,112.56,153,155,13593,204,2019.12.01,南北,精装,,低楼层(共32层),塔楼
101105268823,2室2厅,长安易居,76.12,102,105,13400,133,2019.12.01,北南,精装,,低楼层(共11层),板塔结合
101105057201,2室1厅,民航社区,43.5,42,46,9656,157,2019.12.01,南北,简装,,低楼层(共3层),暂无数据
101104648131,3室2厅,联盟新城,129.43,129,135,9929,210,2019.12.01,东南,简装,,低楼层(共34层),板塔结合
101106153650,2室2厅,荣德棕榈湾,93.04,114,115,12253,31,2019.12.01,南,精装,,中楼层(共30层),塔楼
101106266807,2室2厅,仕嘉公寓A区（绿地世纪城）,108,201,205,18612,18,2019.12.01,南,精装,,高楼层(共18层),板塔结合
101105452999,1室1厅,华远君城,55.52,71,80,12789,111,2019.12.01,北,简装,,高楼层(共32层),塔楼
101106385103,1室1厅,西航花园,60.7,30,30,4943,3,2019.12.01,南北,其他,,中楼层(共6层),板楼
101106311728,3室2厅,西安日报社家属院(四府街),108.06,116,118,10735,12,2019.12.01,南北,其他,,中楼层(共7层),暂无数据
101105669996,2室1厅,竹园阳光嘉苑,64.97,92,94,14161,87,2019.12.01,东北,简装,,中楼层(共33层),板塔结合
101105890787,2室2厅,天正幸福里,87.28,108,110,12374,62,2019.12.01,南北,简装,,中楼层(共26层),板塔结合
101106281002,4室1厅,枫林九溪,124.17,184,190,14803,16,2019.11.30,南北,简装,,高楼层(共8层),暂无数据
101106380769,1室0厅,中海紫御华府,42.31,97,100,22927,3,2019.11.30,南,精装,,中楼层(共31层),板塔结合
101105048461,3室1厅,万科金域东郡,115,174,179,15131,157,2019.11.30,南北,精装,,中楼层(共34层),板楼
101106369505,2室1厅,吉祥馨苑,87.57,115,115,13133,5,2019.11.30,北,精装,,高楼层(共25层),塔楼
101104845271,2室2厅,首创漫香郡,94.13,133,138,14077,183,2019.11.30,南,精装,,高楼层(共33层),板塔结合
101104659711,3室2厅,八一小区,95.75,95,98.3,9922,209,2019.11.30,南北,简装,,高楼层(共6层),板楼
101104765591,1室1厅,领先时代广场,55.47,71,71,12800,194,2019.11.30,东,精装,,高楼层(共17层),塔楼
101106073370,2室1厅,天朗蓝湖树,57.33,96,99,16658,41,2019.11.30,东南,精装,,中楼层(共27层),塔楼
101106021454,3室1厅,融侨馨苑,131.72,242,251,18373,45,2019.11.30,东南,简装,,低楼层(共24层),板塔结合
101105742819,3室1厅,融侨馨苑,110.75,219,226,19775,78,2019.11.30,南北,精装,,中楼层(共16层),板塔结合
101106292844,2室2厅,林邑,86.99,120,125,13795,14,2019.11.30,南,毛坯,,中楼层(共33层),板塔结合
101106029964,3室1厅,测绘西路1号院,59.26,52,54,8775,44,2019.11.30,南北,简装,,中楼层(共6层),板楼
101106222249,1室1厅,彩云郡,42.5,55,56,12918,22,2019.11.30,南,精装,,中楼层(共27层),板塔结合
101104997616,2室2厅,紫薇永和坊,100,185,190,18500,163,2019.11.30,南北,毛坯,,中楼层(共28层),板塔结合
101105650688,2室2厅,利君明天,77.96,119,125,15252,88,2019.11.30,北,精装,,中楼层(共26层),板塔结合
101105432697,2室1厅,三兴园,71.42,92,93,12812,112,2019.11.30,西,简装,,中楼层(共27层),塔楼
101105639309,3室2厅,五龙汤花园,123.8,135,139,10905,89,2019.11.30,东南北,精装,,中楼层(共27层),塔楼
101105456355,4室2厅,裕昌太阳城,193.64,204,212,10536,109,2019.11.30,南,简装,,高楼层(共27层),板塔结合
101106341998,3室2厅,保利心语花园,116.5,178,183,15279,7,2019.11.30,南北,毛坯,,高楼层(共34层),板塔结合
101105997960,1室1厅,新兴港湾,67.22,69,73,10265,47,2019.11.30,西,简装,,低楼层(共28层),板楼
101105840127,1室1厅,赛高国际,41.8,41,44,9809,66,2019.11.30,东南,精装,,中楼层(共28层),塔楼
101104325510,2室2厅,台北湾,90.8,105,102,11564,254,2019.11.30,西南,简装,,低楼层(共34层),板塔结合
101106102300,2室1厅,长安易居,71,93,96,13099,36,2019.11.30,南,简装,,中楼层(共11层),板塔结合
101105869909,3室2厅,金地西沣公元,91,122,126,13407,63,2019.11.30,南,毛坯,,低楼层(共33层),板塔结合
101106381223,2室2厅,西京社区西区,76.23,85,87,11151,3,2019.11.30,南北,简装,,低楼层(共6层),板楼
101106225850,1室0厅,逸翠园二期i都会,41,85,85,20586,22,2019.11.30,西南,简装,,高楼层(共19层),塔楼
101106196157,2室2厅,东方米兰,94.27,136,139,14427,25,2019.11.30,南,精装,,低楼层(共27层),板塔结合
101105982058,4室2厅,振业泊墅,173.66,230,237,13245,49,2019.11.30,南,精装,,中楼层(共24层),板塔结合
101106082242,3室2厅,旭景兴园,146,157,159,10754,39,2019.11.30,南北,毛坯,,中楼层(共33层),塔楼
101105798372,1室1厅,民乐园,52,69,70,13174,71,2019.11.30,南,精装,,高楼层(共7层),板塔结合
101105323285,1室1厅,高新银座,56,75,77,13393,125,2019.11.30,南,精装,,中楼层(共25层),塔楼
101105941937,3室2厅,华城万象,102.28,150,151,14647,53,2019.11.30,西南,简装,,中楼层(共27层),板塔结合
101105363620,2室2厅,尚品美地城,81.76,125,129,15228,120,2019.11.29,东南,简装,,低楼层(共32层),板塔结合
101104921991,1室0厅,莱安逸境,46.25,79,81,16973,172,2019.11.29,南,精装,,中楼层(共32层),塔楼
101105708260,2室2厅,阳阳国际广场,96,123,133,12813,81,2019.11.29,东北,简装,,中楼层(共31层),塔楼
101105243542,3室1厅,东泰城市之光南区,100.2,192,201,19162,135,2019.11.29,西南,精装,,中楼层(共26层),板塔结合
101104771175,2室1厅,翰林新苑,82.29,105,110,12699,193,2019.11.29,西北,简装,,中楼层(共33层),板塔结合
101103512373,3室2厅,台北湾,120.09,125,128,10351,413,2019.11.29,东南北,毛坯,,低楼层(共34层),板塔结合
101105684680,2室2厅,太白庭院,90.5,105,108,11603,84,2019.11.29,南北,简装,,中楼层(共6层),板楼
101105376501,3室2厅,振业泊公馆,140.48,176,183,12529,119,2019.11.29,南北,毛坯,,中楼层(共32层),板塔结合
101105690844,3室2厅,天都佳苑,126.46,133,140,10518,83,2019.11.29,南北,简装,,中楼层(共31层),塔楼
101106386824,2室1厅,西整团结小区,48.81,43,45,8708,2,2019.11.29,南,其他,,中楼层(共5层),暂无数据
101105969598,3室2厅,大明宫逸居,113.28,155,157,13683,50,2019.11.29,南西,精装,,高楼层(共26层),板塔结合
101105793779,2室2厅,仕嘉公寓A区（绿地世纪城）,85.82,170,175,19786,71,2019.11.29,南北,毛坯,,中楼层(共30层),板塔结合
101105930421,2室1厅,唐园小区,78.01,76,75.8,9717,54,2019.11.29,南,简装,,低楼层(共7层),板楼
101105359632,3室2厅,自然界云栖,120,168,170,14000,120,2019.11.29,东南北,毛坯,,高楼层(共22层),板塔结合
101105911628,2室2厅,佳信花园,82.96,69,72,8318,57,2019.11.29,南北,精装,,低楼层(共6层),板楼
101106352448,1室0厅,旭景兴园,53,63,63,11850,6,2019.11.29,东,简装,,高楼层(共33层),板塔结合
101106330579,3室1厅,中国飞机强度研究所生活区,76.33,90,93,11791,8,2019.11.29,南北,简装,,高楼层(共4层),暂无数据
101105106427,2室1厅,尚品格蓝,64.18,105,105.5,16361,151,2019.11.29,东南,精装,,中楼层(共16层),塔楼
101106296910,1室1厅,逸翠园二期i都会,41.48,83,85,19914,13,2019.11.29,东南,精装,,高楼层(共19层),塔楼
101106295369,3室2厅,富力城北区,139.39,213,210,15281,13,2019.11.29,南北,精装,,高楼层(共11层),板楼
101105345483,2室1厅,青门新区,56.66,50,50,8825,122,2019.11.29,南北,简装,,低楼层(共7层),板塔结合
101106376812,4室2厅,逸翠园三期逸翠尚府南区,282,420,450,14894,3,2019.11.29,南,其他,,中楼层(共15层),板楼
101104972959,3室2厅,恒大御景,74.26,150,159,20200,166,2019.11.29,东,精装,,高楼层(共15层),板塔结合
101106317414,4室2厅,建邦华庭,198.22,396,405,19978,10,2019.11.29,南北,毛坯,,中楼层(共27层),板楼
101105312573,3室2厅,雁影华庭,147.06,179,183,12172,126,2019.11.29,南北,简装,,中楼层(共16层),塔楼
101105590230,3室1厅,自然界云栖,123.27,163,168,13224,94,2019.11.29,南北,毛坯,,高楼层(共27层),板楼
101106148348,3室2厅,金地西沣公元,108,188,195,17408,30,2019.11.29,南北,精装,,高楼层(共33层),板塔结合
101106126028,4室2厅,阳光台365,128.27,169,167,13176,33,2019.11.29,南北,简装,,高楼层(共34层),板塔结合
101106215703,2室2厅,裕昌太阳城,88.48,129,132,14557,22,2019.11.29,东,精装,,高楼层(共32层),板塔结合
101105736883,2室1厅,罗马嘉园,45.19,90,90.5,19916,77,2019.11.29,南北,精装,,中楼层(共16层),板塔结合
101105150726,3室1厅,浐灞半岛A4区,103.51,154,158,14878,146,2019.11.29,南北,精装,,中楼层(共18层),板楼
101106132523,2室2厅,龙记帝景湾,86.68,114,115,13152,32,2019.11.29,东南,简装,,中楼层(共31层),板塔结合
101105590670,2室1厅,艺华小区,74.66,71,75,9510,94,2019.11.29,南北,精装,,低楼层(共7层),板楼
101105428603,2室2厅,二0五所社区,68,79,79.8,11618,112,2019.11.29,南北,精装,,中楼层(共7层),板楼
101105928529,1室1厅,东尚蜂鸟,48,69,69,14292,54,2019.11.29,西,精装,,低楼层(共28层),塔楼
101105993223,1室0厅,中国铁建瑞园,42.29,72,74,16884,47,2019.11.29,北,精装,,中楼层(共31层),板塔结合
101106024361,3室2厅,大华曲江公园世家三期,89.54,145,150,16139,43,2019.11.29,南,精装,,高楼层(共18层),板塔结合
101105808761,2室2厅,万科金域曲江一期,88.41,155,159,17532,69,2019.11.29,东南,精装,,中楼层(共12层),板楼
101105124355,3室2厅,中交一公院家属院,111.96,180,186,16078,149,2019.11.29,西东北,精装,,高楼层(共24层),塔楼
101106127333,3室2厅,竹园阳光嘉苑,131,152,156,11604,32,2019.11.29,南北,精装,,高楼层(共33层),板楼
101105634403,4室2厅,华远君城,183,240,260,13115,89,2019.11.29,南北,精装,,中楼层(共18层),板楼
101105692980,2室2厅,普华浅水湾,87.9,120,128,13652,82,2019.11.29,南北,精装,,中楼层(共30层),板塔结合
101104765484,2室2厅,乾唐华府,91,124,127,13627,193,2019.11.29,南,毛坯,,中楼层(共30层),塔楼
101105869451,3室2厅,华远枫悦,91,132,135,14506,62,2019.11.29,南,毛坯,,中楼层(共34层),板塔结合
101105807430,2室1厅,金源都市公寓,85,95,104,11177,69,2019.11.29,东北西北,精装,,高楼层(共19层),塔楼
101105044968,3室2厅,海璟国际,94.72,120,128,12617,156,2019.11.29,南,精装,,低楼层(共33层),板塔结合
101105990700,3室2厅,融创天朗臻园,95.02,141,145,14839,47,2019.11.29,南,精装,,低楼层(共33层),板塔结合
101106010697,2室2厅,二0五所社区,68.32,73,75,10686,45,2019.11.29,北南,简装,,高楼层(共7层),板楼
101105012657,2室2厅,太白星座,87.46,130,135,14864,160,2019.11.29,东北,精装,,低楼层(共32层),塔楼
101105058594,1室1厅,首创国际城,49.29,68,72,13695,155,2019.11.29,西,简装,,低楼层(共34层),板塔结合
101105555856,3室2厅,新西蓝一期,132,168,200,12728,97,2019.11.28,南北,简装,,低楼层(共16层),板楼
101106225295,1室0厅,中国铁建瑞园,47.56,71,74,14757,21,2019.11.28,北,精装,,高楼层(共23层),板塔结合
101105047687,2室1厅,香克林小镇,92.44,133,136,14388,155,2019.11.28,东南,精装,,高楼层(共31层),板塔结合
101106196490,3室2厅,联盟新城,140,145,147,10358,24,2019.11.28,南北,毛坯,,中楼层(共34层),板塔结合
101104836011,1室1厅,御锦城理想树,41.71,60,62,14386,182,2019.11.28,北,精装,,低楼层(共34层),塔楼
101104788764,2室2厅,智慧谷,86.05,107,115,12435,189,2019.11.28,南北,毛坯,,高楼层(共27层),板塔结合
101105646210,3室2厅,龙湖花千树,93,134,140,14409,87,2019.11.28,南北,毛坯,,低楼层(共33层),板楼
101103216413,2室2厅,翠屏湾1期,88.74,108,111,12126,468,2019.11.28,西南,精装,,低楼层(共33层),板塔结合
101105625545,2室1厅,佳信花园,82.96,69,70,8318,89,2019.11.28,南,毛坯,,低楼层(共6层),板楼
101105157015,2室1厅,莲湖路第2散排,67.96,61,64,8976,145,2019.11.28,东,简装,,低楼层(共7层),板楼
101105807267,4室2厅,中海悦墅,137.39,260,265,18925,69,2019.11.28,南北,精装,,中楼层(共11层),板楼
101105004309,3室2厅,裕昌太阳城,153.37,240,268,15636,161,2019.11.28,南北,精装,,低楼层(共33层),板楼
101106100641,2室2厅,万科翡翠天誉,92.36,167,169.5,18082,35,2019.11.28,南,精装,,低楼层(共33层),板塔结合
