成交记录ID,户型,小区名称,建筑面积,成交价,挂牌价,单价,成交周期,成交日期,朝向,装修,建筑类型,latitude,longtitude,楼层位置,楼高
101106406092,2室1厅,天地源枫林意树,97.0,287,290.0,29537,16,2019.12.17,南,精装,板塔结合,30.968086683276123,104.12219998052244,高楼层,26
101106501244,2室1厅,纺星一区,57.0,40,41.0,6930,4,2019.12.17,南,其他,板楼,23.03170297816651,113.11794399049798,高楼层,6
101105111058,2室1厅,西北电力设计小区,71.55,74,76.0,10343,168,2019.12.17,南北,精装,板楼,39.316951948932235,112.41910858092352,高楼层,7
101105899079,1室0厅,天朗蓝湖树,38.0,70,70.0,18290,76,2019.12.17,北,精装,板塔结合,30.672103258687855,104.08871950535169,中楼层,22
101103504320,3室2厅,华宇凤凰城,104.6,113,122.0,10804,432,2019.12.17,南北,简装,板塔结合,40.051410063660484,116.36254203068322,高楼层,6
101106282477,3室2厅,华洲城熙悦都,91.5,161,165.0,17541,32,2019.12.17,南北,精装,板楼,39.84563011132956,116.41179953535625,低楼层,34
101105007869,2室2厅,丰盛园,84.07,79,82.0,9397,179,2019.12.17,南北,简装,板楼,40.195387846886156,116.20221785309542,高楼层,7
101105185426,3室2厅,曼城国际,118.0,192,200.0,16272,159,2019.12.17,南,简装,塔楼,34.240217381134265,108.97810970967998,低楼层,32
101105749913,1室1厅,东方罗马花园,39.57,49,52.0,12384,93,2019.12.17,北,精装,板塔结合,19.10110473128863,108.65856652679174,高楼层,27
101105467226,3室2厅,仕嘉公寓A区（绿地世纪城）,145.77,323,335.0,22159,125,2019.12.17,南北,精装,板塔结合,39.11710814180946,117.22532773232169,高楼层,11
101106219308,2室1厅,华宇陶苑居,58.08,55,55.0,9367,40,2019.12.17,南,精装,板塔结合,40.051410063660484,116.36254203068322,高楼层,26
101104600183,3室2厅,都市春天,103.07,184,188.0,17833,233,2019.12.17,南北,精装,板塔结合,30.8374736622288,104.20392422259819,高楼层,34
101105182961,3室2厅,紫薇田园都市A区,131.1,224,230.0,17087,160,2019.12.16,南北,精装,板楼,30.749750860862683,103.76136503005245,低楼层,12
101106464281,2室1厅,景辰家园,67.8,70,70.0,10325,9,2019.12.16,东南,精装,板塔结合,30.824317051404464,120.93108858821803,中楼层,7
101106292111,2室1厅,东方社区103街坊,40.63,39,43.0,9402,30,2019.12.16,南,简装,板楼,19.10110473128863,108.65856652679174,中楼层,5
101104484067,2室2厅,海璟国际,100.63,107,110.0,10634,249,2019.12.16,东北,毛坯,板塔结合,34.322800965675796,108.94566920279816,高楼层,33
101106051578,2室2厅,春晓馨苑,96.0,114,122.0,11823,58,2019.12.16,南,精装,塔楼,31.354832100295223,121.57912528481062,中楼层,24
101105300321,3室2厅,曲江明珠,104.94,156,158.0,14866,145,2019.12.16,南北,精装,板楼,24.688407846380294,113.61150106464875,中楼层,18
101105947439,2室2厅,智慧城,93.47,108,110.0,11475,70,2019.12.16,北南,精装,塔楼,22.588583963656102,113.87581003374555,中楼层,7
101105526381,3室2厅,天都佳苑,98.0,111,120.0,11286,118,2019.12.16,南,精装,塔楼,23.35754053651828,113.1428759209359,高楼层,31
101106159794,4室1厅,恒大名都,144.0,167,172.0,11563,46,2019.12.16,南北,精装,板塔结合,31.29863259685888,121.19886007599035,高楼层,32
101105845087,3室2厅,万科幸福里,93.49,144,146.5,15393,82,2019.12.16,南,精装,板塔结合,34.334122214159,108.98922758782423,中楼层,23
101106382423,1室1厅,长安新花园,46.0,52,55.0,11305,19,2019.12.16,南,精装,板塔结合,34.17506692728355,108.95006110826698,高楼层,12
101105855830,2室2厅,蔚蓝花城,87.36,119,121.0,13622,81,2019.12.16,南,简装,塔楼,30.552390861730046,104.26240975028357,高楼层,24
101106189016,3室2厅,纺一路财苑小区,154.45,135,140.0,8741,43,2019.12.16,南北,精装,暂无数据,34.109926493073715,108.62952647856893,低楼层,6
101106169911,2室1厅,卡布奇诺国际社区,65.41,94,96.0,14295,45,2019.12.16,北,精装,板塔结合,30.58446991716702,103.92850815493594,中楼层,34
101106002605,4室2厅,绿地香树花城,160.0,240,248.0,15000,63,2019.12.16,南北,毛坯,板楼,30.6453676122552,114.42730028239163,中楼层,6
101105754418,2室1厅,紫薇永和坊,105.0,181,187.0,17239,92,2019.12.16,南,毛坯,板塔结合,25.01131797680449,121.52703216993577,低楼层,32
101105584859,1室0厅,华城泊郡,43.2,51,55.0,11806,111,2019.12.16,北,精装,板塔结合,39.896557701524365,116.35993838199309,低楼层,33
101106386517,1室1厅,斯惟小区,42.85,50,53.0,11669,18,2019.12.16,北,简装,塔楼,34.33771297226042,108.95600986701515,中楼层,16
101103612262,2室2厅,翠屏湾二期,49.03,89,96.0,18153,414,2019.12.16,南,精装,板楼,29.79471243129342,121.58290111510985,中楼层,20
101103589908,6室4厅,振业泊墅,295.0,950,1000.0,32204,418,2019.12.16,南北,精装,板塔结合,34.31557842530646,109.04254462492739,低楼层,3
101106017748,2室2厅,电力新坊西院,87.1,64,67.0,7348,61,2019.12.16,南北,简装,塔楼,28.481998709008927,115.65850162957437,高楼层,6
101105212329,1室0厅,曲江华著中城,24.54,61,65.0,24858,156,2019.12.16,南,精装,塔楼,24.688407846380294,113.61150106464875,中楼层,35
101104782884,2室2厅,天地源枫林意树,102.0,290,295.0,28432,207,2019.12.16,南北,简装,板塔结合,30.968086683276123,104.12219998052244,低楼层,25
101105573481,2室2厅,大洋时代国际,70.76,90,93.0,12720,113,2019.12.16,西北,简装,塔楼,34.24155523210076,108.92673040739238,高楼层,32
101106299536,3室2厅,华清学府城,93.72,140,148.0,14939,29,2019.12.16,北南,简装,板楼,30.760549963063433,103.97028475098297,低楼层,32
101106285199,2室1厅,曲江华著中城,54.0,94,101.0,17371,30,2019.12.16,北,精装,塔楼,24.688407846380294,113.61150106464875,中楼层,35
101106480819,2室1厅,领地国际,73.27,98,102.0,13376,6,2019.12.16,南,精装,板塔结合,39.851342922080015,116.36142076574568,低楼层,26
101106012866,2室1厅,纺星一区,56.0,39,42.0,6965,61,2019.12.16,南北,简装,板楼,23.03170297816651,113.11794399049798,高楼层,6
101105772879,2室2厅,融侨馨苑,86.49,141,148.0,16245,89,2019.12.16,北东,精装,塔楼,34.20844704107243,108.91522302397901,高楼层,33
101106456714,4室2厅,五湖名邸西区,122.59,168,173.0,13705,9,2019.12.16,北南,精装,板塔结合,34.234363993539546,109.04886384486788,低楼层,33
101104548290,1室1厅,莱安逸境,49.73,70,70.0,13996,240,2019.12.16,北,精装,塔楼,30.704268640995995,103.8389174515093,低楼层,32
101105804647,1室1厅,博雅苑小区,47.2,45,47.0,9428,86,2019.12.16,南,简装,板塔结合,34.2928757284123,108.91864197474999,中楼层,6
101106485058,2室1厅,杰信花园,93.1,117,118.0,12514,5,2019.12.16,东,精装,板塔结合,34.3212272493508,108.95039393045843,中楼层,18
101103875121,1室1厅,金源都市公寓,62.0,73,79.0,11775,362,2019.12.16,西,简装,塔楼,31.125525262411134,121.37376330285234,中楼层,19
101104557667,1室1厅,紫竹大厦,103.02,77,80.0,7475,238,2019.12.16,南,毛坯,塔楼,39.955006428117606,116.36698118702188,中楼层,22
101105929395,2室2厅,翠屏湾1期,88.74,96,103.0,10819,71,2019.12.16,南,简装,板塔结合,29.79471243129342,121.58290111510985,低楼层,33
101103832481,2室2厅,海荣名城,108.0,137,140.0,12686,371,2019.12.16,南北,精装,塔楼,31.248024527003203,121.38527930999861,中楼层,33
101105231554,2室1厅,紫薇希望城西区,78.0,121,128.0,15513,153,2019.12.16,南,精装,板塔结合,36.63449697952408,101.77241422413312,低楼层,18
101105316985,4室2厅,长庆未央湖花园,132.73,107,110.0,8062,142,2019.12.15,南北,简装,板楼,34.40898097962277,108.99262866231555,高楼层,6
101105599002,2室2厅,华远君城,87.84,120,120.0,13605,109,2019.12.15,东北,精装,塔楼,28.196087663733266,112.97809866332844,低楼层,28
101106383409,1室0厅,新西蓝一期,48.9,55,57.0,11248,18,2019.12.15,北,简装,塔楼,34.24390261180355,108.89769106483243,中楼层,25
101106091262,3室2厅,华远海蓝城四期,89.0,160,168.0,17978,54,2019.12.15,南北,精装,板楼,29.44515600338034,106.5160050302212,高楼层,33
101106023708,2室1厅,罗马嘉园,45.06,91,93.0,20085,60,2019.12.15,南北,精装,板塔结合,34.311507173061,109.01766551484525,中楼层,18
101105735304,2室1厅,美丽的院子,64.0,91,93.0,14141,93,2019.12.15,东北,精装,塔楼,39.94769705539071,116.41120602490581,高楼层,33
101105887607,2室1厅,文化小区,65.21,64,65.0,9738,77,2019.12.15,北,精装,暂无数据,30.417352766324196,103.81558459470149,高楼层,7
101106238813,1室0厅,名人居,81.66,75,76.0,9185,36,2019.12.15,南,简装,板塔结合,40.12458670561443,116.42911940457194,低楼层,18
101105051413,3室2厅,海璟时代,111.58,135,138.0,12055,172,2019.12.15,东南,精装,板塔结合,34.31872954521895,108.93495367569182,高楼层,33
101105471027,2室2厅,富力城北区,86.15,127,130.0,14684,123,2019.12.15,南,精装,板塔结合,23.013447021911468,120.21618107393404,低楼层,24
101104103324,2室2厅,龙湖水晶郦城,87.53,129,133.0,14738,299,2019.12.15,东南,精装,板塔结合,23.37777578062844,116.7235246469334,低楼层,33
101106046467,3室2厅,万科金域东郡,125.0,224,217.0,17920,58,2019.12.15,南北,精装,板塔结合,22.71218928027797,114.34949623069996,高楼层,34
101105017719,2室2厅,大华曲江公园世家四期,93.73,148,154.0,15791,176,2019.12.15,南,精装,板塔结合,24.689789959570493,113.61280675170707,高楼层,18
101106450159,1室0厅,太奥广场,26.69,24,24.8,8655,10,2019.12.15,南,简装,板塔结合,34.28845582167784,108.90125940380972,中楼层,26
101105877786,3室2厅,风景御园,133.0,270,280.0,20301,78,2019.12.15,南北,精装,板楼,29.97174907419026,121.60536755624588,高楼层,11
101104004959,2室2厅,龙城铭园一期,71.61,106,113.0,14803,330,2019.12.15,北,精装,塔楼,41.59846852304986,120.44356686930357,低楼层,26
101106102684,1室1厅,西航中心第1小区,42.51,43,43.0,9951,52,2019.12.15,南,简装,板楼,31.110799592045364,121.35253939789031,中楼层,5
101105960307,2室2厅,天朗大兴郡,68.08,96,96.0,14102,67,2019.12.15,西北,简装,板塔结合,30.672103258687855,104.08871950535169,低楼层,27
101105882431,4室2厅,浐灞半岛A13区,161.6,360,370.0,22278,78,2019.12.15,南北,精装,板楼,34.32463901730524,109.04515096853405,中楼层,23
101106427563,4室2厅,自然界云栖,136.0,200,205.0,14706,12,2019.12.15,南北,毛坯,板楼,34.90451084454792,113.72176026535826,高楼层,18
101103986444,1室1厅,雅荷春天,53.0,73,75.0,13774,334,2019.12.15,西,简装,板楼,39.7809906848219,116.80312342398763,高楼层,20
101105833687,2室2厅,旭景新港,103.25,116,118.0,11235,83,2019.12.15,西南,精装,板塔结合,31.823494217581295,121.39137808576696,中楼层,27
101104378777,3室2厅,陕西省军区西安第二十一离职干部休养所二号院,143.11,182,190.0,12718,263,2019.12.15,南北,简装,板楼,34.16782650209132,108.73482908434839,高楼层,4
101106247913,2室2厅,水榭名都,44.3,34,36.0,7675,35,2019.12.15,北,精装,板塔结合,39.91996184869715,116.44935355652308,低楼层,16
101105051869,4室2厅,金地褐石公馆,138.13,206,210.0,14914,172,2019.12.15,南北,毛坯,板楼,34.194329585698135,109.00287689089558,低楼层,33
101106220816,4室3厅,绿地香树花城,198.0,335,346.0,16920,38,2019.12.15,南北,毛坯,板楼,30.6453676122552,114.42730028239163,低楼层,6
101106424363,1室1厅,粤汉国际,36.36,46,49.0,12418,13,2019.12.15,北,精装,板塔结合,34.198869286918814,108.87981756993095,中楼层,22
101105807842,2室2厅,哈佛公馆,101.25,130,135.0,12840,86,2019.12.15,南,精装,板楼,30.163990450797247,105.83239365109625,高楼层,18
101106322864,1室1厅,高科尚都,64.58,113,116.8,17498,25,2019.12.15,北,精装,板塔结合,39.85363676087496,116.53536064977877,中楼层,33
101106368593,2室2厅,仕嘉公寓A区（绿地世纪城）,86.83,174,180.0,20017,20,2019.12.15,南,精装,板塔结合,39.11710814180946,117.22532773232169,高楼层,18
101105796978,2室1厅,九形道,66.0,93,95.0,14031,87,2019.12.15,西,简装,塔楼,34.25325268006102,108.88782838897728,中楼层,32
101105064707,3室2厅,龙湖紫都城,102.33,198,210.0,19350,171,2019.12.15,西南,毛坯,板塔结合,23.37777578062844,116.7235246469334,高楼层,34
101105399388,2室2厅,领秀长安,46.78,94,98.0,20095,132,2019.12.15,南,精装,板塔结合,38.05928155232325,114.52646314967147,中楼层,20
101106367545,3室2厅,东尚观湖,104.79,130,130.0,12406,20,2019.12.15,南北,精装,板塔结合,24.5862077004222,118.11254849552422,中楼层,31
101104710258,3室2厅,丰盛园,137.0,125,137.0,9125,217,2019.12.15,南北,简装,塔楼,40.195387846886156,116.20221785309542,低楼层,11
101106115772,2室2厅,天地源枫林意树,96.44,285,295.0,29553,50,2019.12.15,南北,精装,板塔结合,30.968086683276123,104.12219998052244,中楼层,25
101106103422,2室2厅,华远海蓝城三期,79.84,123,130.0,15406,52,2019.12.15,南,精装,板塔结合,29.44515600338034,106.5160050302212,低楼层,33
101105513948,3室2厅,山水家园小区,146.0,143,155.0,9795,119,2019.12.15,南北,精装,板塔结合,39.707586818203545,115.9810369805981,高楼层,31
101106401589,1室1厅,台北湾,49.75,65,65.0,12965,16,2019.12.15,北,简装,板塔结合,25.04079744843921,121.57373785992779,中楼层,32
101106365007,2室1厅,佳家sport,66.15,85,87.0,12820,20,2019.12.15,北,精装,板塔结合,34.31705639181402,108.94088419883816,高楼层,22
101106453840,2室1厅,盛世一品,59.36,99,105.0,16594,9,2019.12.15,东北,简装,塔楼,34.3225262345464,108.9567936385726,低楼层,27
101106437834,2室2厅,灞业大境,87.25,113,107.0,12894,11,2019.12.15,东南,精装,板塔结合,34.271279052809014,109.03893604186327,高楼层,33
101106414534,3室2厅,鼎新花园,107.65,110,114.0,10219,14,2019.12.15,南,简装,板塔结合,34.32150660592426,108.96521004255669,低楼层,25
101106216262,2室2厅,雅居乐花园,92.0,127,128.0,13805,39,2019.12.15,南,精装,板楼,31.013652100944796,121.31870660729855,高楼层,26
101105072840,2室1厅,紫郡长安,69.6,96,96.0,13794,170,2019.12.15,西南,简装,板塔结合,38.07838903525783,114.52134604216444,中楼层,32
101105482995,3室2厅,万科城市之光蜜柚,89.21,148,165.0,16591,122,2019.12.15,南北,精装,板楼,40.07560386725929,116.31776284846909,中楼层,11
101106445247,1室1厅,海荣豪佳花园,47.69,60,63.0,12540,10,2019.12.15,东南,简装,板塔结合,31.248024527003203,121.38527930999861,低楼层,11
101105244523,2室2厅,學林雅苑,111.0,156,160.0,14055,151,2019.12.15,南东北,精装,板塔结合,31.133689703822313,121.51461607969752,低楼层,22
101106079722,2室2厅,尚品花都,104.46,161,169.0,15413,55,2019.12.15,南,精装,板塔结合,23.456872518190167,113.18065047609294,中楼层,23
101106401438,2室2厅,曲江澜山,83.55,106,108.0,12688,16,2019.12.15,东北,精装,塔楼,24.688407846380294,113.61150106464875,中楼层,32
101105722569,2室1厅,绿地国际花都,81.26,115,119.0,14153,95,2019.12.15,南,毛坯,板楼,23.411161504875746,113.22657580629208,高楼层,29
101105491142,2室2厅,春天花园,74.0,82,83.0,11014,121,2019.12.15,南,精装,塔楼,31.223017902023287,121.40995603184936,低楼层,28
101105569356,3室2厅,万科金域东郡,103.0,180,172.0,17476,112,2019.12.15,西南,精装,板塔结合,22.71218928027797,114.34949623069996,中楼层,34
101106074364,3室2厅,紫薇田园都市A区,132.0,271,280.0,20531,55,2019.12.15,南北,精装,板楼,30.749750860862683,103.76136503005245,低楼层,6
101104711613,2室2厅,仁里,91.12,113,116.0,12402,216,2019.12.15,南,精装,板塔结合,34.31947178336472,108.9477041342699,低楼层,18
101106188639,1室1厅,我爱我家,49.17,66,68.0,13423,42,2019.12.15,南,简装,塔楼,39.75958051769191,116.14996872158251,高楼层,26
101106129059,1室0厅,南门国际,32.0,50,51.5,15625,49,2019.12.15,南,精装,塔楼,34.25184623825952,108.95496127499335,高楼层,31
101104304567,1室1厅,旭景兴园,52.61,68,69.8,12831,272,2019.12.15,东,精装,板塔结合,30.922813192130604,121.47075685215616,高楼层,22
101106487602,2室2厅,中国铁建瑞园,89.88,140,143.0,15577,4,2019.12.15,东南,精装,板塔结合,40.13623161629714,116.66894290114838,高楼层,23
101106362846,2室2厅,曲江观唐,104.88,138,143.0,13120,20,2019.12.15,东南,精装,板塔结合,24.688407846380294,113.61150106464875,高楼层,32
101105278142,2室2厅,紫薇尚层,61.89,78,84.0,12604,147,2019.12.15,南,精装,板楼,30.6618195290189,104.1839618080638,高楼层,16
101106403738,2室1厅,彩云郡,89.97,108,110.7,11982,15,2019.12.15,南,简装,板塔结合,22.53047673359089,113.92653366282467,中楼层,28
101104781268,2室2厅,香樟园,94.5,129,133.0,13651,207,2019.12.15,南北,精装,板楼,31.217229813506673,121.44165130448013,中楼层,26
101106242888,2室2厅,龙天名俊,64.45,118,122.0,18309,35,2019.12.15,南,精装,板塔结合,34.20578801990843,108.8624720091777,高楼层,31
101104403440,5室2厅,大唐世家,142.0,115,115.0,8099,259,2019.12.15,南北,精装,板楼,29.589619029709745,106.53714000293077,高楼层,6
101103045202,2室2厅,恒大城,90.54,137,140.0,15132,531,2019.12.15,东南,精装,塔楼,38.71085864002598,116.66040917846469,高楼层,32
101106032384,3室2厅,紫薇花园洲,88.0,112,120.0,12728,59,2019.12.15,西南,毛坯,板塔结合,31.076154268968967,121.71965970218307,高楼层,32
101104973776,1室2厅,榕青无界,65.34,80,82.0,12244,181,2019.12.15,南,简装,塔楼,39.92685708152209,116.44033196411692,高楼层,28
101106339841,2室2厅,圣合家园,94.0,116,118.0,12341,23,2019.12.15,南北,精装,暂无数据,31.14090364204742,121.36846042576586,中楼层,7
101106259354,2室1厅,浩林方里,66.78,95,98.0,14226,33,2019.12.15,东北,简装,板塔结合,34.288706655689595,108.92692228544932,中楼层,33
101105450324,3室2厅,万科高新华府,89.0,150,155.0,16854,125,2019.12.15,南,精装,板楼,40.07560386725929,116.31776284846909,高楼层,34
101106325067,4室2厅,长兴园湖曲,122.56,199,220.0,16237,25,2019.12.15,南北,精装,板塔结合,31.0325793268347,119.91749832197264,中楼层,33
101105954644,2室0厅,电建社区(长乐西路),66.42,47,51.0,7001,67,2019.12.15,南北,简装,暂无数据,39.748034602169795,116.15301837895834,高楼层,6
101105812015,2室2厅,浐灞半岛A15区,90.77,126,127.0,13882,85,2019.12.15,北南,精装,板塔结合,34.32463901730524,109.04515096853405,高楼层,23
101106123667,2室2厅,阳光新地,87.4,105,105.0,11991,49,2019.12.15,南,精装,塔楼,34.31393860310559,108.9352079859817,高楼层,33
101106326700,1室0厅,融尚中央住区,32.15,53,46.0,16486,24,2019.12.15,东,精装,塔楼,34.2169357722837,108.9436402899733,高楼层,32
101105224701,2室1厅,西京社区西区,63.44,71,75.0,11192,153,2019.12.15,南北,简装,板楼,24.14672271352707,120.67499229103841,中楼层,6
101106480616,4室1厅,长庆未央湖花园,132.95,109,110.0,8199,5,2019.12.15,南北,毛坯,板楼,34.40898097962277,108.99262866231555,中楼层,6
101105272404,3室2厅,望庭国际,173.64,238,250.0,13707,147,2019.12.15,南北,简装,板楼,34.223479896970396,108.90079569850546,低楼层,29
101106281171,2室1厅,白鹿花园,72.9,81,84.0,11112,30,2019.12.15,南北,精装,板楼,22.525436354162146,113.36990826561964,中楼层,32
101105592290,3室1厅,仕嘉公寓A区（绿地世纪城）,82.96,190,195.0,22903,109,2019.12.15,北南,精装,板塔结合,39.11710814180946,117.22532773232169,高楼层,32
101105996906,3室2厅,大华曲江公园世家五期,115.83,208,220.0,17958,63,2019.12.15,南北,精装,板楼,24.689789959570493,113.61280675170707,低楼层,30
101106277446,2室2厅,旭景碧泽园,75.29,105,109.0,13947,30,2019.12.15,南,简装,板塔结合,39.1576029783067,117.2235925653986,中楼层,12
101105286800,2室2厅,长安园配套公寓小区东区,79.9,90,100.0,11265,145,2019.12.15,南,简装,板塔结合,34.18149644462315,108.86744314203935,中楼层,6
101105571021,2室2厅,恒大城,90.4,138,141.0,15266,112,2019.12.15,西南,精装,塔楼,38.71085864002598,116.66040917846469,高楼层,24
101103524348,2室1厅,天朗蓝湖树,93.04,149,149.0,15972,427,2019.12.15,西北,精装,板塔结合,30.672103258687855,104.08871950535169,低楼层,32
101106106164,3室2厅,中铁缤纷新城,86.98,114,114.0,13026,51,2019.12.15,南北,精装,塔楼,22.526434279599716,113.97896982152743,中楼层,33
101106424519,3室2厅,英皇之都,91.54,130,135.0,14202,12,2019.12.15,南,精装,板塔结合,31.180884554822295,121.12677833508926,中楼层,34
101106156479,3室1厅,万科东方传奇,83.7,155,155.0,18519,45,2019.12.15,南,精装,板塔结合,40.07560386725929,116.31776284846909,中楼层,34
101106142655,2室1厅,新园小区北区,74.23,65,68.0,8757,46,2019.12.15,南北,精装,板楼,23.013447021911468,120.21618107393404,高楼层,7
101105611620,2室2厅,浐灞半岛A10区,92.0,102,105.0,11087,107,2019.12.15,南,毛坯,板塔结合,34.32463901730524,109.04515096853405,高楼层,23
101105522207,2室1厅,黄金嘉园,73.25,97,103.0,13216,117,2019.12.15,西,精装,塔楼,34.25595680994254,108.88931544391849,高楼层,32
101105438562,2室1厅,灞业大境,85.93,109,107.0,12674,126,2019.12.15,西南,精装,板塔结合,34.271279052809014,109.03893604186327,高楼层,34
101106477959,2室2厅,巨威大秦郡,87.17,104,105.0,11874,5,2019.12.15,南,精装,板塔结合,31.26543586568683,121.32518204256723,低楼层,32
101106483086,4室2厅,御锦城V青年,138.12,220,180.0,15929,4,2019.12.15,南北,精装,板塔结合,34.29068012034662,109.05128675448941,低楼层,34
101106419019,2室1厅,盛龙广场太白苑,82.0,102,107.0,12379,13,2019.12.15,东,简装,板塔结合,34.0642484411527,107.32552913248024,中楼层,28
101105632401,2室1厅,御锦城理想树,77.61,105,108.0,13530,105,2019.12.15,西南,简装,板塔结合,34.29068012034662,109.05128675448941,高楼层,32
101105387469,2室2厅,丰盛园,103.4,114,117.0,11006,133,2019.12.15,南北,精装,板塔结合,40.195387846886156,116.20221785309542,高楼层,11
101106465952,3室1厅,华城泊郡,120.14,174,180.0,14442,7,2019.12.15,南北,简装,板塔结合,39.896557701524365,116.35993838199309,低楼层,33
101105976738,2室2厅,中建开元城,74.51,89,95.0,11892,65,2019.12.14,南,毛坯,板楼,30.571687915983905,103.94019196555148,高楼层,34
101106495921,1室0厅,林隐天下四期,32.76,42,42.0,12668,2,2019.12.14,北,简装,板塔结合,34.174866449561215,108.8702700196487,高楼层,29
101106392563,2室1厅,旭景新港,71.24,81,85.0,11300,16,2019.12.14,东,简装,板塔结合,31.823494217581295,121.39137808576696,高楼层,30
101106404590,2室1厅,西安南郊铁路新村,60.22,95,102.0,15776,14,2019.12.14,南北,简装,暂无数据,34.23876597239877,108.98457926823401,高楼层,6
101106313414,3室2厅,天朗大兴郡蔚蓝君城,93.56,152,155.0,16193,26,2019.12.14,南,精装,板塔结合,30.672103258687855,104.08871950535169,高楼层,33
101105518250,3室1厅,牡丹庄园,130.93,139,146.0,10617,117,2019.12.14,南北,毛坯,塔楼,36.31715409953835,120.34273701648885,低楼层,28
101106202055,2室2厅,凤城明珠,126.98,110,110.0,8648,39,2019.12.14,北,精装,板塔结合,40.45918048245619,124.07242172438802,高楼层,33
101105257625,2室2厅,中铁缇香郡,77.66,105,107.0,13457,148,2019.12.14,南,简装,板楼,22.526434279599716,113.97896982152743,高楼层,30
101104443820,3室2厅,伟基大厦,98.8,102,110.0,10324,252,2019.12.14,西北,简装,板塔结合,22.68424898635839,113.94325768599005,高楼层,18
101106307085,2室1厅,中国铁建万科翡翠国际,94.29,170,175.0,18030,26,2019.12.14,南,精装,板塔结合,40.13623161629714,116.66894290114838,中楼层,29
101106422307,2室1厅,金泰新理城,98.32,176,185.0,17850,12,2019.12.14,南,精装,板塔结合,31.224231972468324,121.49207004868589,低楼层,25
101106243245,2室1厅,万科金域东郡,69.3,120,120.0,17216,34,2019.12.14,南,简装,板塔结合,22.71218928027797,114.34949623069996,低楼层,34
101106056591,1室1厅,摩登主场,47.94,76,78.0,15854,55,2019.12.14,西,精装,板塔结合,31.209734436323505,121.42968273101792,低楼层,18
101106275124,2室1厅,中海东郡,89.0,195,205.0,21911,30,2019.12.14,南,精装,板塔结合,39.925756536178106,116.39336091645845,高楼层,18
101105551650,1室1厅,东方米兰,36.05,52,54.0,14397,113,2019.12.14,北,简装,板塔结合,19.10110473128863,108.65856652679174,中楼层,30
101106483115,3室1厅,复地优尚国际一期,88.0,135,138.0,15341,3,2019.12.14,南北,精装,板塔结合,39.90937779988987,116.38431686641454,高楼层,27
101103990796,3室2厅,恒大名都,123.15,143,146.8,11612,332,2019.12.14,南北,精装,板塔结合,31.29863259685888,121.19886007599035,高楼层,18
101106218198,2室1厅,罗马嘉园,46.16,92,93.0,19931,37,2019.12.14,东,精装,塔楼,34.311507173061,109.01766551484525,中楼层,18
101106419692,2室1厅,浐灞半岛A15区,88.85,122,123.0,13709,12,2019.12.14,南,精装,板塔结合,34.32463901730524,109.04515096853405,中楼层,18
101105970402,2室2厅,华城万象,90.47,136,140.0,15000,64,2019.12.14,东南,精装,板塔结合,39.896557701524365,116.35993838199309,高楼层,31
101105906137,1室1厅,华城万象,52.57,73,73.9,13887,72,2019.12.14,北,精装,板塔结合,39.896557701524365,116.35993838199309,低楼层,26
101105562253,3室2厅,富力城北区,150.12,208,228.0,13813,112,2019.12.14,南北,精装,板塔结合,23.013447021911468,120.21618107393404,中楼层,24
101105792548,1室1厅,都市春天,53.15,84,97.0,15711,85,2019.12.14,北,精装,板塔结合,30.8374736622288,104.20392422259819,高楼层,12
101106093560,2室2厅,融侨馨苑,78.08,145,149.0,18507,51,2019.12.14,东南,精装,板塔结合,34.20844704107243,108.91522302397901,中楼层,18
101106437377,3室2厅,中天锦庭,90.0,125,135.0,13889,9,2019.12.14,南北,毛坯,板塔结合,40.12913729619952,116.61864515869479,中楼层,33
101105015964,1室0厅,斯惟小区,26.08,35,37.0,13421,175,2019.12.14,东北,精装,塔楼,34.33771297226042,108.95600986701515,高楼层,16
101106036533,1室1厅,陕建机社区二区,42.76,31,33.0,7250,57,2019.12.13,南北,简装,暂无数据,34.365548601939935,108.9876096497702,高楼层,4
101105881216,3室2厅,吉泰花园,111.5,116,122.0,10404,76,2019.12.13,南北,精装,板楼,39.17766913069656,117.19179102322602,低楼层,6
101103978116,3室2厅,曲江6号,176.5,405,405.0,22947,335,2019.12.13,南北,精装,板塔结合,24.688407846380294,113.61150106464875,低楼层,26
101105837624,2室1厅,水岸明珠,39.98,37,38.0,9255,80,2019.12.13,东北,毛坯,塔楼,30.254674140048735,120.17499328454137,高楼层,16
101106424354,2室2厅,巨威大秦郡,87.17,112,115.0,12849,11,2019.12.13,南,精装,板塔结合,31.26543586568683,121.32518204256723,高楼层,32
101105923830,2室1厅,龙湖香醍国际社区,89.79,145,146.0,16149,69,2019.12.13,东南,精装,板塔结合,23.37777578062844,116.7235246469334,高楼层,33
101105785396,1室1厅,锦园君逸西区,57.0,81,82.0,14123,86,2019.12.13,北,精装,板塔结合,39.93550361286088,116.52739492566903,中楼层,27
101106307754,1室1厅,金泰假日花城,52.0,83,85.0,15866,25,2019.12.13,北,精装,板塔结合,34.20642117406919,108.90875414634057,低楼层,26
101105796262,2室2厅,文景家园,91.36,86,88.0,9414,85,2019.12.13,南北,简装,板楼,37.1680432951784,119.94063939055408,中楼层,7
101106324932,1室1厅,金仕华城,53.4,58,63.0,10862,23,2019.12.13,北,简装,塔楼,34.31464219730832,108.93360010894939,高楼层,32
